OBJECTID,ID,NAME,TELEPHONE,ADDRESS,CITY,STATE,COUNTY,X,Y
18504,10305253,KING COUNTY SHERIFFS OFFICE - GREEN LAKES AND PARK LAKE STOREFRONT,206-296-3332,9839 8TH AVENUE SOUTHWEST,SEATTLE,WA,KING,-122.3455107,47.5148814
18505,10305252,KING COUNTY SHERIFFS OFFICE - LAKE DOLLOFF STOREFRONT,206-296-2721,4950 SOUTH 298TH STREET,FEDERAL WAY,WA,KING,-122.2719763,47.335165
18506,10305258,KING COUNTY SHERIFFS OFFICE - VASHON SUBSTATION,206-463-3619,19021 VASHON HIGHWAY SOUTHWEST,VASHON,WA,KING,-122.4609076,47.4345027
18507,10305249,KING COUNTY SHERIFFS OFFICE - CASCADE HOMES STOREFRONT,206-205-7372,20500 106TH AVENUE SOUTHEAST,KENT,WA,KING,-122.1991186,47.4188145
18508,10309100,MAPLEWOOD POLICE DEPARTMENT,651-767-0640,1830 COUNTY ROAD B EAST,MAPLEWOOD,MN,RAMSEY,-93.0229936,45.0061104
18509,10223067,REEVES POLICE DEPARTMENT,337-666-2613,18370 UNITED STATES HIGHWAY 190,REEVES,LA,ALLEN,-93.0483356,30.5197271
18510,10425255,WILLIAMSPORT POLICE DEPARTMENT,301-223-8230,2 NORTH CONOCOCHEAGUE STREET,WILLIAMSPORT,MD,WASHINGTON,-77.8214657,39.5993429
18511,10223775,ALCOHOLIC BEVERAGE CONTROL BOARD ENFORCEMENT OFFICE,256-726-0401,210A EXCHANGE PLACE,HUNTSVILLE,AL,MADISON,-86.6670391,34.7108917
18512,10305476,WOODWAY POLICE DEPARTMENT,206-542-4443,23920 113TH PLACE WEST,WOODWAY,WA,SNOHOMISH,-122.3850869,47.7820067
18513,10683534,NEW BRUNSWICK CITY POLICE DEPARTMENT,732-745-5200,25 KIRKPATRICK STREET,NEW BRUNSWICK,NJ,MIDDLESEX,-74.4462632,40.4944384
18514,10025657,MIDDLESEX COUNTY PROSECUTORS OFFICE - INVESTIGATIVE DIVISION,732-745-3300,25 KIRKPATRICK STREET,NEW BRUNSWICK,NJ,MIDDLESEX,-74.4462689,40.4944417
18515,10025644,BURLINGTON COUNTY PROSECUTORS - INVESTIGATIVE DIVISION,609-265-5035,49 RANCOCAS ROAD,MOUNT HOLLY,NJ,BURLINGTON,-74.7903738,39.9954219
18516,10840495,NEW YORK STATE POLICE TROOP E ZONE 2 - WATERLOO,315-539-9238,853 WATERLOO GENEVA ROAD,WATERLOO,NY,SENECA,-76.9080969,42.8965227
18517,10839680,PILOT STATION POLICE DEPARTMENT,907-549-3213,AIRPORT ROAD,PILOT STATION,AK,WADE HAMPTON,-162.8824122,61.9360885
18518,10769385,FAIRFAX COUNTY SHERIFFS OFFICE,703-246-3260,4110 CHAIN BRIDGE ROAD,FAIRFAX,VA,FAIRFAX,-77.3093602,38.8438389
18519,10773299,LEE COUNTY SHERIFFS OFFICE,979-542-2800,2122 FARM TO MARKET 448,GIDDINGS,TX,LEE,-96.9449581,30.1651269
18520,10222131,DELAWARE COUNTY SHERIFF OFFICE / DELAWARE COUNTY JAIL,563-927-3135,304 EAST DELAWARE STREET,MANCHESTER,IA,DELAWARE,-91.4549114,42.4832618
18521,11532710,MERCED POLICE DEPARTMENT - SOUTH STATION,209-385-6912,470 WEST 11TH STREET,MERCED,CA,MERCED,-120.4866012,37.2948195
18522,10836880,KNOX COUNTY CONSTABLE - PRECINCT 1,940-459-3181,100 WEST CEDAR STREET,BENJAMIN,TX,KNOX,-99.7932305,33.5834699
18523,10026435,LAMAR COUNTY CONSTABLE - PRECINCT 5,903-737-2437,119 NORTH MAIN STREET,PARIS,TX,LAMAR,-95.5564718,33.6623471
18524,10841808,TIBURON POLICE DEPARTMENT,415-789-2801,1155 TIBURON BOULEVARD,TIBURON,CA,MARIN,-122.4665217,37.8818898
18525,10836908,LEE COUNTY CONSTABLE - PRECINCT 3,979-773-2268,8871 UNITED STATES HIGHWAY 77,LEXINGTON,TX,LEE,-97.0057087,30.4174893
18526,10841713,PALOS VERDES ESTATES POLICE DEPARTMENT,310-378-4211,340 PALOS VERDES DRIVE WEST,PALOS VERDES ESTATES,CA,LOS ANGELES,-118.3915506,33.799932
18527,10833050,STOCKPORT TOWN POLICE DEPARTMENT,518-828-9389,2787 ATLANTIC AVENUE,HUDSON,NY,COLUMBIA,-73.7473864,42.2869625
18528,10837214,TYLER CITY MARSHALS OFFICE,903-531-1266,813 NORTH BROADWAY AVENUE,TYLER,TX,SMITH,-95.3000184,32.3587364
18529,10769737,DOWAGIAC CITY POLICE DEPARTMENT,269-782-9743,241 SOUTH FRONT STREET,DOWAGIAC,MI,CASS,-86.1096003,41.9811578
18530,10309941,SEMINOLE COUNTY SHERIFFS OFFICE / SEMINOLE COUNTY JAIL,229-524-5115,208 COURT STREET,DONALSONVILLE,GA,SEMINOLE,-84.8850642,31.0418589
18531,10024959,WASHINGTON STATE PATROL DISTRICT 7 HEADQUARTERS,360-658-2588,2700 116TH STREET NORTHEAST,MARYSVILLE,WA,SNOHOMISH,-122.1935791,48.1000114
18532,10836385,CEDAR HILL POLICE DEPARTMENT,972-291-5181,285 UPTOWN BOULEVARD,CEDAR HILL,TX,DALLAS,-96.9510446,32.5929762
18533,10836383,CEDAR HILL CITY MARSHALS OFFICE,972-291-5100,285 UPTOWN BOULEVARD,CEDAR HILL,TX,DALLAS,-96.9510467,32.5929774
18534,10230272,OCONEE COUNTY SHERIFFS DEPARTMENT / OCONEE COUNTY JAIL,706-769-3930,1140 EXPERIMENT STATION ROAD,WATKINSVILLE,GA,OCONEE,-83.414832,33.8677892
18535,10309939,BAKER COUNTY SHERIFFS OFFICE,229-734-3003,167 BAKER PLACE,NEWTON,GA,BAKER,-84.3417165,31.3172543
18536,10839217,TEXAS YOUTH COMMISSION - EVINS REGIONAL JUVENILE CENTER,956-289-5500,3801 EAST MONTE CRISTO ROAD,EDINBURG,TX,HIDALGO,-98.114869,26.3343311
18537,10843654,SHERIFF DIVISION - CIRCUIT COURT PATROL,808-539-4599,777 PUNCHBOWL STREET,HONOLULU,HI,HONOLULU,-157.861541,21.30226
18538,10222207,JOHNSON COUNTY SHERIFFS DEPARTMENT / JOHNSON COUNTY JAIL,319-356-6020,511 SOUTH CAPITOL STREET,IOWA CITY,IA,JOHNSON,-91.5365603,41.6550019
18539,10222139,ADAIR COUNTY SHERIFFS DEPARTMENT,641-743-2148,306 EAST IOWA STREET,GREENFIELD,IA,ADAIR,-94.4573885,41.3048129
18540,10222198,LOUISA COUNTY SHERIFFS OFFICE / LOUISA COUNTY JAIL,319-523-4371,503 FRANKLIN STREET,WAPELLO,IA,LOUISA,-91.1874809,41.1786702
18541,10222091,MITCHELL COUNTY SHERIFF / MITCHELL COUNTY JAIL,641-732-4740,211 SOUTH 6TH STREET,OSAGE,IA,MITCHELL,-92.8132566,43.2827157
18542,10221955,RINGGOLD COUNTY SHERIFFS OFFICE / RINGGOLD COUNTY JAIL,641-464-3921,109 WEST MADISON STREET,MOUNT AYR,IA,RINGGOLD,-94.2382195,40.7143012
18543,11537513,KERN COUNTY SHERIFFS OFFICE - RIDGECREST SUBSTATION,760-384-5800,128 EAST COSO AVENUE,RIDGECREST,CA,KERN,-117.6694649,35.6289478
18544,10422932,MARYLAND STATE POLICE BARRACK P - GLEN BURNIE,410-761-5130,6800 AVIATION BOULEVARD,GLEN BURNIE,MD,ANNE ARUNDEL,-76.6455214,39.1661236
18545,11534533,LOS ANGELES COUNTY SHERIFFS DEPARTMENT - LAKEWOOD STATION,562-623-3500,5130 NORTH CLARK AVENUE,LAKEWOOD,CA,LOS ANGELES,-118.1331539,33.8512838
18546,10026900,MATAGORDA COUNTY CONSTABLE - PRECINCT 2,979-245-9122,3500 7TH STREET,BAY CITY,TX,MATAGORDA,-95.9503948,28.9829042
18547,10309668,JENKINS COUNTY SHERIFFS DEPARTMENT / JENKINS COUNTY JAIL,478-982-4211,112 SOUTH MASONIC STREET,MILLEN,GA,JENKINS,-81.9366391,32.8016483
18548,11537508,BAKERSFIELD POLICE DEPARTMENT - WESTSIDE SUBSTATION,661-326-3818,1301 BUENA VISTA ROAD,BAKERSFIELD,CA,KERN,-119.1284986,35.3432815
18549,10417663,PARK COUNTY SHERIFFS OFFICE SUBSTATION,406-848-7212,400 SOUTH 4TH STREET,GARDINER,MT,PARK,-110.7086509,45.0327034
18550,10837239,AZLE POLICE DEPARTMENT,817-444-3221,613 SOUTHEAST PARKWAY STREET,AZLE,TX,TARRANT,-97.5362469,32.8830594
18551,10309022,BROOKLYN CENTER POLICE DEPARTMENT,763-569-3333,6645 HUMBOLDT AVENUE NORTH,BROOKLYN CENTER,MN,HENNEPIN,-93.3006003,45.0769234
18552,10843657,SHERIFF DIVISION - CAPITAL PATROL,808-586-1352,415 SOUTH BERETANIA STREET,HONOLULU,HI,HONOLULU,-157.8573634,21.307444
18553,10426074,UTAH HIGHWAY PATROL - SECTION 9 - PRICE OFFICE,435-637-0980,1367 SOUTH CARBON AVENUE,PRICE,UT,CARBON,-110.8152321,39.5803423
18554,10461682,UTAH HIGHWAY PATROL - SECTION 11 - BEAVER OFFICE,435-438-6459,2270 SOUTH 525 WEST,BEAVER,UT,BEAVER,-112.652003,38.2426037
18555,10425737,UTAH HIGHWAY PATROL - SECTION 3 - FARMINGTON OFFICE,801-447-8120,631 LAGOON DRIVE,FARMINGTON,UT,DAVIS,-111.8972452,40.9906748
18556,10461661,UTAH HIGHWAY PATROL - SECTION 14 - FILLMORE OFFICE,435-743-6530,765 SOUTH STATE HIGHWAY 99,FILLMORE,UT,MILLARD,-112.3396382,38.9533222
18557,10841851,CALIFORNIA HIGHWAY PATROL - ALTADENA 575,626-296-8100,2130 WINDSOR AVENUE,ALTADENA,CA,LOS ANGELES,-118.1681977,34.1825309
18558,10426060,UTAH HIGHWAY PATROL - SECTION 9 - GREENRIVER OFFICE,435-564-3474,420 EAST MAIN STREET,GREEN RIVER,UT,GRAND,-110.1532559,38.9951089
18559,11549025,WISCONSIN STATE PATROL - EAU CLAIRE POST,715-839-3800,5005 UNITED STATES HIGHWAY 53 SOUTH,EAU CLAIRE,WI,EAU CLAIRE,-91.4149396,44.7619739
18560,10770260,JACKSONVILLE POLICE DEPARTMENT,740-767-2448,38 SOUTH SIXTH STREET,JACKSONVILLE,OH,ATHENS,-82.0810915,39.4745979
18561,11532336,JAL POLICE DEPARTMENT,575-395-2501,3421 STATE HIGHWAY 18,JAL,NM,LEA,-103.1868078,32.1103749
18562,11538286,HARLEYVILLE POLICE DEPARTMENT,843-462-7676,119 SOUTH RAILROAD AVENUE,HARLEYVILLE,SC,DORCHESTER,-80.4479562,33.2135281
18563,10222114,OBRIEN COUNTY SHERIFFS OFFICE / OBRIEN COUNTY JAIL,712-755-3415,240 1ST STREET NORTHEAST,PRIMGHAR,IA,OBRIEN,-95.6264968,43.0874071
18564,10309639,WHEELER COUNTY SHERIFFS OFFICE / WHEELER COUNTY JAIL,912-568-7107,21 WEST FOREST AVENUE,ALAMO,GA,WHEELER,-82.7827316,32.1483875
18565,10833368,MOUNT MORRIS POLICE DEPARTMENT,585-658-2155,117 MAIN STREET,MOUNT MORRIS,NY,LIVINGSTON,-77.8727746,42.7240763
18566,10309569,LOWNDES COUNTY SHERIFFS OFFICE / LOWNDES COUNTY JAIL,229-671-3000,120 PRISON FARM ROAD,VALDOSTA,GA,LOWNDES,-83.2706177,30.8081294
18567,10421032,WRENTHAM POLICE DEPARTMENT,508-384-2121,89 SOUTH STREET,WRENTHAM,MA,NORFOLK,-71.3292724,42.0651592
18568,10478257,EVERGREEN PARK POLICE DEPARTMENT,708-422-2142,9420 SOUTH KEDZIE AVENUE,EVERGREEN PARK,IL,COOK,-87.7022892,41.7216647
18569,10478488,OAK LAWN POLICE DEPARTMENT,708-499-7723,9446 SOUTH RAYMOND AVENUE,OAK LAWN,IL,COOK,-87.7538397,41.7205766
18570,10309777,PIKE COUNTY SHERIFFS DEPARTMENT / PIKE COUNTY JAIL,770-567-8431,89 JACKSON STREET,ZEBULON,GA,PIKE,-84.3422069,33.1033002
18571,10309792,MACON COUNTY SHERIFFS OFFICE / MACON COUNTY JAIL,478-472-6457,117 CRESCENT STREET,OGLETHORPE,GA,MACON,-84.0595013,32.2937981
18572,10425774,UTAH HIGHWAY PATROL - SECTION 7 - HEBER OFFICE,435-655-3445,10420 NORTH JORDANELLE BOULEVARD,HEBER CITY,UT,WASATCH,-111.4470535,40.6336501
18573,10425847,UTAH HIGHWAY PATROL - SECTION 12 - HURRICANE OFFICE,435-634-2890,620 SOUTH 5300 WEST,HURRICANE,UT,WASHINGTON,-113.4119679,37.1583492
18574,10426090,UTAH HIGHWAY PATROL - SECTION 4 - MURRAY OFFICE,801-284-5520,5681 SOUTH 320 WEST,MURRAY,UT,SALT LAKE,-111.901449,40.646028
18575,10426071,UTAH HIGHWAY PATROL - SECTION 2 - OGDEN OFFICE,801-393-1136,461 STEWART STREET,OGDEN,UT,WEBER,-111.9917346,41.2551174
18576,10448883,UTAH HIGHWAY PATROL - SECTION 10 - RICHFIELD OFFICE,435-896-2780,835 EAST 300 NORTH,RICHFIELD,UT,SEVIER,-112.0691137,38.7736023
18577,10222048,PALO ALTO COUNTY SHERIFFS OFFICE / PALO ALTO COUNTY JAIL,712-852-3535,2001 11TH STREET,EMMETSBURG,IA,PALO ALTO,-94.6767743,43.1105048
18578,10222197,JONES COUNTY SHERIFFS DEPARTMENT / JONES COUNTY JAIL,319-462-2735,500 WEST MAIN STREET,ANAMOSA,IA,JONES,-91.2898754,42.1091723
18579,10222120,LEE COUNTY SHERIFFS OFFICE / LEE COUNTY JAIL,319-524-1414,2530 255TH STREET,MONTROSE,IA,LEE,-91.4258545,40.5925274
18580,11532711,MERCED POLICE DEPARTMENT - NORTH STATION,209-385-6912,1109 LOUGHBOROUGH DRIVE,MERCED,CA,MERCED,-120.4875843,37.3238196
18581,10309526,CRISP COUNTY SHERIFFS DEPARTMENT / CRISP COUNTY JAIL,229-276-2646,197 STATE HIGHWAY 300 SOUTH,CORDELE,GA,CRISP,-83.7783298,31.9247599
18582,10309441,UNION COUNTY SHERIFFS OFFICE / UNION COUNTY JAIL,706-439-6066,940 BEASLEY STREET,BLAIRSVILLE,GA,UNION,-83.940812,34.8735617
18583,10025597,NEW YORK STATE POLICE TROOP A ZONE 3- PULASKI,315-298-1444,3273 COUNTY ROUTE 2,PULASKI,NY,OSWEGO,-76.1080483,43.5672385
18584,10463216,NORTH CAROLINA DIVISION OF PARKS - CHIMNEY ROCK STATE PARK,828-625-9611,UNITED STATES HIGHWAY 74 ALTERNATE,CHIMNEY ROCK,NC,RUTHERFORD,-82.2488216,35.4397839
18585,10309827,COBB COUNTY SHERIFFS OFFICE,770-499-4609,185 ROSWELL STREET,MARIETTA,GA,COBB,-84.5477091,33.9525038
18586,10230463,CHEROKEE COUNTY SHERIFFS DEPARTMENT / CHEROKEE COUNTY JAIL,770-345-3300,498 CHATTIN DRIVE,CANTON,GA,CHEROKEE,-84.4929102,34.1953046
18587,10027348,OKLAHOMA STATE UNIVERSITY - STILLWATER POLICE,405-744-6523,WEST FARM ROAD,STILLWATER,OK,PAYNE,-97.0807915,36.1242263
18588,10309431,DADE COUNTY SHERIFFS OFFICE / DADE COUNTY JAIL,706-657-3233,75 CASE AVENUE,TRENTON,GA,DADE,-85.5104861,34.8726794
18589,10310508,CAMDEN COUNTY SHERIFFS DEPARTMENT - SUBSTATION,912-510-5121,6350 STATE HIGHWAY 40 EAST,SAINT MARYS,GA,CAMDEN,-81.6198358,30.7745501
18590,10222036,HOWARD COUNTY SHERIFF DEPARTMENT / HOWARD COUNTY JAIL,563-547-5353,124 SOUTH PARK PLACE,CRESCO,IA,HOWARD,-92.1150721,43.3733691
18591,11538860,POLICIA MUNICIPAL DE SABANA GRANDE,787-873-1729,CALLE SAN ISIDRO,SABANA GRANDE,PR,SABANA GRANDE,-66.9583556,18.0792356
18592,10222156,WAPELLO COUNTY SHERIFFS DEPARTMENT / WAPELLO COUNTY JAIL,641-684-4350,330 WEST 2ND STREET,OTTUMWA,IA,WAPELLO,-92.4154935,41.0205859
18593,10222066,BOONE COUNTY SHERIFFS OFFICE / BOONE COUNTY JAIL,515-433-0524,1019 WEST MAMIE EISENHOWER AVENUE,BOONE,IA,BOONE,-93.9062689,42.0595669
18594,10222059,GUTHRIE COUNTY SHERIFFS OFFICE / GUTHRIE COUNTY JAIL,641-747-2214,200 NORTH 5TH STREET,GUTHRIE CENTER,IA,GUTHRIE,-94.5019633,41.6785022
18595,10222149,AUDUBON COUNTY SHERIFFS OFFICE / AUDUBON COUNTY JAIL,712-563-2631,318 LEROY STREET,AUDUBON,IA,AUDUBON,-94.9296209,41.7215146
18596,10222170,TAYLOR COUNTY SHERIFFS DEPARTMENT / TAYLOR COUNTY JAIL,712-523-2153,403 JEFFERSON STREET,BEDFORD,IA,TAYLOR,-94.7194685,40.668226
18597,10686243,MONONA COUNTY SHERIFFS OFFICE / MONONA COUNTY JAIL,712-423-2525,909 7TH STREET,ONAWA,IA,MONONA,-96.0926555,42.0275952
18598,10222268,POCAHONTAS COUNTY SHERIFFS OFFICE / POCAHONTAS COUNTY JAIL,712-335-3308,99 COURT SQUARE,POCAHONTAS,IA,POCAHONTAS,-94.6688672,42.7371938
18599,10173705,CONCORD POLICE DEPARTMENT,978-318-3400,219 WALDEN STREET,CONCORD,MA,MIDDLESEX,-71.3438287,42.4559694
18600,10173704,ARLINGTON POLICE DEPARTMENT,781-316-3900,112 MYSTIC STREET,ARLINGTON,MA,MIDDLESEX,-71.1521231,42.4190871
18601,10685593,STATE OF LOUISIANA DEPARTMENT OF PUBLIC SAFETY AND CORRECTIONS REGION 2 HEADQUARTERS,318-484-2190,5903 COLISEUM BOULEVARD,ALEXANDRIA,LA,RAPIDES,-92.5104111,31.2951018
18602,10026200,MAINE DEPARTMENT OF MARINE RESOURCES,207-624-6550,2 BEECH STREET,HALLOWELL,ME,KENNEBEC,-69.7968356,44.2927837
18603,10840680,NEW YORK STATE POLICE TROOP B ZONE 2 - OGDENSBURG,315-379-0012,410 CEDAR STREET,OGDENSBURG,NY,ST LAWRENCE,-75.4974783,44.6809504
18604,10025532,NORTH HAMPTON POLICE DEPARTMENT,937-964-1362,250 WEST CLARK STREET,NORTH HAMPTON,OH,CLARK,-83.9485301,39.9912021
18605,11534534,LOS ANGELES COUNTY SHERIFFS DEPARTMENT - NORWALK STATION,562-863-8711,12335 CIVIC CENTER DRIVE,NORWALK,CA,LOS ANGELES,-118.0693859,33.9142034
18606,10309630,DODGE COUNTY SHERIFFS DEPARTMENT / DODGE COUNTY JAIL,478-374-8133,5601 ANSON AVENUE,EASTMAN,GA,DODGE,-83.1735579,32.201576
18607,10169826,PLYMOUTH POLICE DEPARTMENT,508-830-4220,20 LONG POND ROAD,PLYMOUTH,MA,PLYMOUTH,-70.6569517,41.9337862
18608,10230330,BRANTLEY COUNTY SHERIFFS DEPARTMENT / BRANTLEY COUNTY JAIL,912-462-5727,104 EAST CLEVELAND STREET,NAHUNTA,GA,BRANTLEY,-81.9815025,31.2025333
18609,10841579,EMERYVILLE POLICE DEPARTMENT,510-596-3700,2449 POWELL STREET,EMERYVILLE,CA,ALAMEDA,-122.3038419,37.8367837
18610,10841577,EL SEGUNDO POLICE DEPARTMENT,310-524-2760,348 MAIN STREET,EL SEGUNDO,CA,LOS ANGELES,-118.4152961,33.9199633
18611,10841794,SOUTH GATE POLICE DEPARTMENT,323-563-5400,8620 CALIFORNIA AVENUE,SOUTH GATE,CA,LOS ANGELES,-118.2051102,33.9567368
18612,11532899,MONTEREY COUNTY SHERIFFS OFFICE - COASTAL PATROL STATION,831-647-7702,1200 AGUAJITO ROAD,MONTEREY,CA,MONTEREY,-121.8803455,36.5899288
18613,10841684,MONTEREY COUNTY SHERIFFS OFFICE,831-755-3700,1414 NATIVIDAD ROAD,SALINAS,CA,MONTEREY,-121.6307325,36.7011
18614,10309752,FANNIN COUNTY SHERIFFS OFFICE / FANNIN COUNTY JAIL,706-632-2044,645 WEST 1ST STREET,BLUE RIDGE,GA,FANNIN,-84.3270508,34.8645751
18615,11534410,LOS ANGELES COUNTY SHERIFFS DEPARTMENT - CARSON STATION,310-830-1123,21356 SOUTH AVALON BOULEVARD,CARSON,CA,LOS ANGELES,-118.263114,33.8344723
18616,11534409,LOS ANGELES COUNTY SHERIFFS DEPARTMENT - AVALON STATION,310-510-0174,215 SUMNER AVENUE,AVALON,CA,LOS ANGELES,-118.3270712,33.3431428
18617,11531504,FORT MCDOWELL POLICE DEPARTMENT,480-837-1091,10755 NORTH FORT MCDOWELL ROAD,FORT MCDOWELL,AZ,MARICOPA,-111.6785602,33.5847874
18618,10172238,LIVINGSTON POLICE DEPARTMENT,973-992-3000,333 SOUTH LIVINGSTON AVENUE,LIVINGSTON,NJ,ESSEX,-74.3143235,40.7829489
18619,11531548,FREDONIA MARSHALS OFFICE,928-643-7241,25 NORTH MAIN STREET,FREDONIA,AZ,COCONINO,-112.5267981,36.9493949
18620,11531444,FLAGSTAFF POLICE DEPARTMENT,928-779-3646,911 EAST SAWMILL ROAD,FLAGSTAFF,AZ,COCONINO,-111.6414421,35.1879786
18621,11534401,GOODYEAR POLICE DEPARTMENT - STATION 185,623-932-1220,15875 WEST CLUBHOUSE DRIVE,GOODYEAR,AZ,MARICOPA,-112.3985727,33.4856599
18622,11531535,ARIZONA STATE UNIVERSITY POLICE DEPARTMENT,480-965-6090,325 EAST APACHE BOULEVARD,TEMPE,AZ,MARICOPA,-111.934505,33.4143665
18623,10230520,MILLER COUNTY SHERIFFS DEPARTMENT / MILLER COUNTY JAIL,229-758-3421,300 WEST PINE STREET,COLQUITT,GA,MILLER,-84.7376337,31.1745338
18624,10172440,WOODBURY HEIGHTS POLICE DEPARTMENT,856-848-6707,500 ELM AVENUE,WOODBURY HEIGHTS,NJ,GLOUCESTER,-75.1513686,39.817459
18625,10309660,TOOMBS COUNTY SHERIFFS DEPARTMENT / CHARLES DURST DETENTION CENTER,912-526-6778,357 NORTHWEST BROAD STREET,LYONS,GA,TOOMBS,-82.3300024,32.202798
18626,10025893,ALBERS POLICE DEPARTMENT,618-248-5156,206 WEST DWIGHT,ALBERS,IL,CLINTON,-89.6142123,38.5441332
18627,10230350,GLYNN COUNTY SHERIFFS DEPARTMENT / GLYNN COUNTY DETENTION CENTER,912-554-7600,1812 NEWCASTLE STREET,BRUNSWICK,GA,GLYNN,-81.496337,31.1539805
18628,10172250,FLORENCE TOWNSHIP POLICE DEPARTMENT,609-499-3131,711 BROAD STREET,FLORENCE,NJ,BURLINGTON,-74.8076245,40.1165407
18629,10173381,SUTTON POLICE DEPARTMENT,508-865-8747,4 UXBRIDGE ROAD,SUTTON,MA,WORCESTER,-71.7626838,42.1495377
18630,10309432,GORDON COUNTY SHERIFFS DEPARTMENT / GORDON COUNTY JAIL,706-629-1244,101 PIEDMONT STREET,CALHOUN,GA,GORDON,-84.9502142,34.5023531
18631,10841541,CLAREMONT POLICE DEPARTMENT,909-399-5401,570 WEST BONITA AVENUE,CLAREMONT,CA,LOS ANGELES,-117.7224713,34.0962246
18632,10841524,BURBANK POLICE DEPARTMENT,818-238-3333,200 NORTH THIRD STREET,BURBANK,CA,LOS ANGELES,-118.3085067,34.1833882
18633,10841515,BEVERLY HILLS POLICE DEPARTMENT,310-550-4951,464 NORTH REXFORD DRIVE,BEVERLY HILLS,CA,LOS ANGELES,-118.399801,34.0737737
18634,10841511,BELL POLICE DEPARTMENT,323-585-1245,6326 PINE AVENUE,BELL,CA,LOS ANGELES,-118.1884445,33.979228
18635,10841505,BALDWIN PARK POLICE DEPARTMENT,626-960-1955,14403 EAST PACIFIC AVENUE,BALDWIN PARK,CA,LOS ANGELES,-117.959673,34.0854873
18636,10841570,EAST BAY REGIONAL PARKS DISTRICT POLICE DEPARTMENT,510-881-1833,17930 LAKE CHABOT ROAD,CASTRO VALLEY,CA,ALAMEDA,-122.1043585,37.7172871
18637,11534394,LOS ANGELES COUNTY SHERIFFS DEPARTMENT - TEMPLE STATION,626-285-7171,8838 EAST LAS TUNAS DRIVE,TEMPLE CITY,CA,LOS ANGELES,-118.0759672,34.1029607
18638,10841963,CALIFORNIA HIGHWAY PATROL - WINTERHAVEN AREA,760-572-0294,1 KILLINGSWORTH DRIVE,FELICITY,CA,IMPERIAL,-114.7583052,32.7488217
18639,10488270,KANSAS DEPARTMENT OF WILDLIFE AND PARKS,620-276-8886,785 SOUTH UNITED STATES HIGHWAY 83 BUSINESS ROUTE,GARDEN CITY,KS,FINNEY,-100.8802016,37.9486098
18640,10839611,TEXAS DEPARTMENT OF PUBLIC SAFETY - HIGHWAY PATROL REGION 4 DISTRICT A SERGEANT 0 AREA 2,432-524-1443,201 NORTH MAIN STREET,ANDREWS,TX,ANDREWS,-102.5477191,32.3200664
18641,10478400,LOYOLA UNIVERSITY CHICAGO PUBLIC SAFETY DEPARTMENT,773-508-6039,6427 NORTH SHERIDAN ROAD,CHICAGO,IL,COOK,-87.6602717,41.999239
18642,10309707,CATOOSA COUNTY SHERIFFS OFFICE / CATOOSA COUNTY JAIL,706-965-6862,5842 UNITED STATES HIGHWAY 41,RINGGOLD,GA,CATOOSA,-85.1347707,34.9292858
18643,10172208,HIGHLAND PARK POLICE DEPARTMENT,732-572-3800,222 SOUTH FIFTH AVENUE,HIGHLAND PARK,NJ,MIDDLESEX,-74.4227604,40.4972981
18644,10309706,CHATTOOGA COUNTY SHERIFFS DEPARTMENT / CHATTOOGA COUNTY JAIL,706-857-3411,35 WEST WASHINGTON STREET,SUMMERVILLE,GA,CHATTOOGA,-85.3485016,34.4806442
18645,10172290,HALEDON POLICE DEPARTMENT,973-790-4444,413 BELMONT AVENUE,HALEDON,NJ,PASSAIC,-74.1849712,40.9368235
18646,10173407,CLINTON POLICE DEPARTMENT,978-365-4111,176 CHESTNUT STREET,CLINTON,MA,WORCESTER,-71.6825936,42.4151506
18647,10024784,LODI POLICE DEPARTMENT,330-948-2040,108 AINSWORTH STREET,LODI,OH,MEDINA,-82.0125939,41.0329664
18648,10026026,DUVAL COUNTY SCHOOL POLICE,904-858-6100,1720 LANSDOWNE DRIVE,JACKSONVILLE,FL,DUVAL,-81.5735619,30.3406077
18649,10230279,MORGAN COUNTY SHERIFFS DEPARTMENT / MORGAN COUNTY JAIL,706-342-2164,2380 ATHENS HIGHWAY,MADISON,GA,MORGAN,-83.4518402,33.627123
18650,11534742,PIMA COUNTY SHERIFFS OFFICE - RINCON DISTRICT OFFICE,520-351-4511,8999 EAST TANQUE VERDE ROAD,TUCSON,AZ,PIMA,-110.8001208,32.2586278
18651,11534740,PIMA COUNTY SHERIFFS OFFICE - FOOTHILLS DISTRICT OFFICE,520-351-6311,7300 NORTH SHANNON ROAD,TUCSON,AZ,PIMA,-111.0281314,32.3398757
18652,10172263,KEANSBURG POLICE DEPARTMENT,732-787-0600,179 CARR AVENUE,KEANSBURG,NJ,MONMOUTH,-74.1339494,40.4489458
18653,10841984,ADAMS COUNTY SHERIFFS OFFICE / ADAMS COUNTY JAIL,208-253-4228,201 INDUSTRIAL AVENUE,COUNCIL,ID,ADAMS,-116.4341751,44.7374111
18654,10309824,DOUGLAS COUNTY SHERIFF / DOUGLAS COUNTY JAIL,770-942-2121,6840 WEST CHURCH STREET,DOUGLASVILLE,GA,DOUGLAS,-84.753248,33.7481517
18655,10840621,MONTEREY COUNTY SHERIFFS OFFICE - CORRECTIONS BUREAU,831-755-3782,1410 NATIVIDAD ROAD,SALINAS,CA,MONTEREY,-121.6305136,36.6986154
